,date,county,state,cases,deaths,Week,Weekly Cases,Weekly Deaths
14232,2021-03-03,Sutter,California,8899,98.0,Wednesday,73.0,2.0
14638,2021-03-10,Sutter,California,8962,98.0,Wednesday,63.0,0.0
15044,2021-03-17,Sutter,California,9020,102.0,Wednesday,58.0,4.0
15450,2021-03-24,Sutter,California,9079,104.0,Wednesday,59.0,2.0
15856,2021-03-31,Sutter,California,9140,106.0,Wednesday,61.0,2.0
16262,2021-04-07,Sutter,California,9212,106.0,Wednesday,72.0,0.0
16668,2021-04-14,Sutter,California,9253,106.0,Wednesday,41.0,0.0
17074,2021-04-21,Sutter,California,9279,109.0,Wednesday,26.0,3.0
17480,2021-04-28,Sutter,California,9348,110.0,Wednesday,69.0,1.0
17886,2021-05-05,Sutter,California,9386,111.0,Wednesday,38.0,1.0
18292,2021-05-12,Sutter,California,9426,112.0,Wednesday,40.0,1.0
18698,2021-05-19,Sutter,California,9465,113.0,Wednesday,39.0,1.0
19104,2021-05-26,Sutter,California,9499,113.0,Wednesday,34.0,0.0
19510,2021-06-02,Sutter,California,9528,111.0,Wednesday,29.0,-2.0
19916,2021-06-09,Sutter,California,9587,111.0,Wednesday,59.0,0.0
20322,2021-06-16,Sutter,California,9638,113.0,Wednesday,51.0,2.0
20728,2021-06-23,Sutter,California,9672,113.0,Wednesday,34.0,0.0
21134,2021-06-30,Sutter,California,9707,114.0,Wednesday,35.0,1.0
50,2020-07-01,Tehama,California,75,1.0,Wednesday,0.0,0.0
449,2020-07-08,Tehama,California,95,1.0,Wednesday,20.0,0.0
848,2020-07-15,Tehama,California,123,1.0,Wednesday,28.0,0.0
1247,2020-07-22,Tehama,California,150,1.0,Wednesday,27.0,0.0
1647,2020-07-29,Tehama,California,199,1.0,Wednesday,49.0,0.0
2053,2020-08-05,Tehama,California,226,1.0,Wednesday,27.0,0.0
2459,2020-08-12,Tehama,California,289,1.0,Wednesday,63.0,0.0
2865,2020-08-19,Tehama,California,324,1.0,Wednesday,35.0,0.0
3271,2020-08-26,Tehama,California,394,1.0,Wednesday,70.0,0.0
3677,2020-09-02,Tehama,California,422,1.0,Wednesday,28.0,0.0
4083,2020-09-09,Tehama,California,458,1.0,Wednesday,36.0,0.0
4489,2020-09-16,Tehama,California,484,3.0,Wednesday,26.0,2.0
4895,2020-09-23,Tehama,California,529,4.0,Wednesday,45.0,1.0
5301,2020-09-30,Tehama,California,585,5.0,Wednesday,56.0,1.0
5707,2020-10-07,Tehama,California,660,7.0,Wednesday,75.0,2.0
6113,2020-10-14,Tehama,California,717,8.0,Wednesday,57.0,1.0
6519,2020-10-21,Tehama,California,813,8.0,Wednesday,96.0,0.0
6925,2020-10-28,Tehama,California,913,9.0,Wednesday,100.0,1.0
7331,2020-11-04,Tehama,California,988,15.0,Wednesday,75.0,6.0
7737,2020-11-11,Tehama,California,1099,19.0,Wednesday,111.0,4.0
8143,2020-11-18,Tehama,California,1290,19.0,Wednesday,191.0,0.0
8549,2020-11-25,Tehama,California,1565,25.0,Wednesday,275.0,6.0
8955,2020-12-02,Tehama,California,1773,26.0,Wednesday,208.0,1.0
9361,2020-12-09,Tehama,California,2057,29.0,Wednesday,284.0,3.0
9767,2020-12-16,Tehama,California,2392,31.0,Wednesday,335.0,2.0
10173,2020-12-23,Tehama,California,2688,32.0,Wednesday,296.0,1.0
10579,2020-12-30,Tehama,California,2962,34.0,Wednesday,274.0,2.0
10985,2021-01-06,Tehama,California,3255,38.0,Wednesday,293.0,4.0
11391,2021-01-13,Tehama,California,3567,41.0,Wednesday,312.0,3.0
11797,2021-01-20,Tehama,California,3876,42.0,Wednesday,309.0,1.0
12203,2021-01-27,Tehama,California,4115,46.0,Wednesday,239.0,4.0
12609,2021-02-03,Tehama,California,4289,47.0,Wednesday,174.0,1.0
13015,2021-02-10,Tehama,California,4416,48.0,Wednesday,127.0,1.0
13421,2021-02-17,Tehama,California,4501,51.0,Wednesday,85.0,3.0
13827,2021-02-24,Tehama,California,4556,52.0,Wednesday,55.0,1.0
14233,2021-03-03,Tehama,California,4597,52.0,Wednesday,41.0,0.0
14639,2021-03-10,Tehama,California,4620,52.0,Wednesday,23.0,0.0
15045,2021-03-17,Tehama,California,4660,34.0,Wednesday,40.0,-18.0
15451,2021-03-24,Tehama,California,4707,46.0,Wednesday,47.0,12.0
15857,2021-03-31,Tehama,California,4748,52.0,Wednesday,41.0,6.0
16263,2021-04-07,Tehama,California,4798,52.0,Wednesday,50.0,0.0
16669,2021-04-14,Tehama,California,4850,52.0,Wednesday,52.0,0.0
17075,2021-04-21,Tehama,California,4887,52.0,Wednesday,37.0,0.0
17481,2021-04-28,Tehama,California,4922,53.0,Wednesday,35.0,1.0
17887,2021-05-05,Tehama,California,4959,53.0,Wednesday,37.0,0.0
18293,2021-05-12,Tehama,California,4985,62.0,Wednesday,26.0,9.0
18699,2021-05-19,Tehama,California,5020,63.0,Wednesday,35.0,1.0
19105,2021-05-26,Tehama,California,5048,63.0,Wednesday,28.0,0.0
19511,2021-06-02,Tehama,California,5079,63.0,Wednesday,31.0,0.0
19917,2021-06-09,Tehama,California,5093,63.0,Wednesday,14.0,0.0
20323,2021-06-16,Tehama,California,5102,63.0,Wednesday,9.0,0.0
20729,2021-06-23,Tehama,California,5118,63.0,Wednesday,16.0,0.0
21135,2021-06-30,Tehama,California,5124,63.0,Wednesday,6.0,0.0
51,2020-07-01,Trinity,California,3,0.0,Wednesday,0.0,0.0
450,2020-07-08,Trinity,California,3,0.0,Wednesday,0.0,0.0
849,2020-07-15,Trinity,California,3,0.0,Wednesday,0.0,0.0
1248,2020-07-22,Trinity,California,3,0.0,Wednesday,0.0,0.0
1648,2020-07-29,Trinity,California,4,0.0,Wednesday,1.0,0.0
2054,2020-08-05,Trinity,California,6,0.0,Wednesday,2.0,0.0
2460,2020-08-12,Trinity,California,6,0.0,Wednesday,0.0,0.0
2866,2020-08-19,Trinity,California,9,0.0,Wednesday,3.0,0.0
3272,2020-08-26,Trinity,California,11,0.0,Wednesday,2.0,0.0
3678,2020-09-02,Trinity,California,14,0.0,Wednesday,3.0,0.0
4084,2020-09-09,Trinity,California,14,0.0,Wednesday,0.0,0.0
4490,2020-09-16,Trinity,California,16,0.0,Wednesday,2.0,0.0
4896,2020-09-23,Trinity,California,16,0.0,Wednesday,0.0,0.0
5302,2020-09-30,Trinity,California,17,0.0,Wednesday,1.0,0.0
5708,2020-10-07,Trinity,California,26,0.0,Wednesday,9.0,0.0
6114,2020-10-14,Trinity,California,20,0.0,Wednesday,-6.0,0.0
6520,2020-10-21,Trinity,California,26,0.0,Wednesday,6.0,0.0
6926,2020-10-28,Trinity,California,29,0.0,Wednesday,3.0,0.0
7332,2020-11-04,Trinity,California,37,0.0,Wednesday,8.0,0.0
7738,2020-11-11,Trinity,California,63,0.0,Wednesday,26.0,0.0
8144,2020-11-18,Trinity,California,84,0.0,Wednesday,21.0,0.0
8550,2020-11-25,Trinity,California,130,0.0,Wednesday,46.0,0.0
8956,2020-12-02,Trinity,California,166,0.0,Wednesday,36.0,0.0
9362,2020-12-09,Trinity,California,199,1.0,Wednesday,33.0,1.0
9768,2020-12-16,Trinity,California,214,2.0,Wednesday,15.0,1.0
10174,2020-12-23,Trinity,California,232,2.0,Wednesday,18.0,0.0
10580,2020-12-30,Trinity,California,242,4.0,Wednesday,10.0,2.0
10986,2021-01-06,Trinity,California,247,4.0,Wednesday,5.0,0.0
11392,2021-01-13,Trinity,California,259,4.0,Wednesday,12.0,0.0
11798,2021-01-20,Trinity,California,261,4.0,Wednesday,2.0,0.0
12204,2021-01-27,Trinity,California,261,5.0,Wednesday,0.0,1.0
12610,2021-02-03,Trinity,California,261,5.0,Wednesday,0.0,0.0
13016,2021-02-10,Trinity,California,267,5.0,Wednesday,6.0,0.0
13422,2021-02-17,Trinity,California,276,5.0,Wednesday,9.0,0.0
13828,2021-02-24,Trinity,California,293,5.0,Wednesday,17.0,0.0
14234,2021-03-03,Trinity,California,302,5.0,Wednesday,9.0,0.0
14640,2021-03-10,Trinity,California,305,5.0,Wednesday,3.0,0.0
15046,2021-03-17,Trinity,California,309,3.0,Wednesday,4.0,-2.0
15452,2021-03-24,Trinity,California,311,3.0,Wednesday,2.0,0.0
15858,2021-03-31,Trinity,California,317,3.0,Wednesday,6.0,0.0
16264,2021-04-07,Trinity,California,322,3.0,Wednesday,5.0,0.0
16670,2021-04-14,Trinity,California,327,3.0,Wednesday,5.0,0.0
17076,2021-04-21,Trinity,California,327,3.0,Wednesday,0.0,0.0
17482,2021-04-28,Trinity,California,327,3.0,Wednesday,0.0,0.0
17888,2021-05-05,Trinity,California,327,3.0,Wednesday,0.0,0.0
18294,2021-05-12,Trinity,California,328,3.0,Wednesday,1.0,0.0
18700,2021-05-19,Trinity,California,330,3.0,Wednesday,2.0,0.0
19106,2021-05-26,Trinity,California,329,3.0,Wednesday,-1.0,0.0
19512,2021-06-02,Trinity,California,329,3.0,Wednesday,0.0,0.0
19918,2021-06-09,Trinity,California,331,3.0,Wednesday,2.0,0.0
20324,2021-06-16,Trinity,California,333,3.0,Wednesday,2.0,0.0
20730,2021-06-23,Trinity,California,338,3.0,Wednesday,5.0,0.0
21136,2021-06-30,Trinity,California,342,3.0,Wednesday,4.0,0.0
52,2020-07-01,Tulare,California,4323,128.0,Wednesday,0.0,0.0
451,2020-07-08,Tulare,California,5298,148.0,Wednesday,975.0,20.0
850,2020-07-15,Tulare,California,6332,153.0,Wednesday,1034.0,5.0
1249,2020-07-22,Tulare,California,7603,168.0,Wednesday,1271.0,15.0
1649,2020-07-29,Tulare,California,9076,173.0,Wednesday,1473.0,5.0
2055,2020-08-05,Tulare,California,10078,193.0,Wednesday,1002.0,20.0
2461,2020-08-12,Tulare,California,11643,205.0,Wednesday,1565.0,12.0
2867,2020-08-19,Tulare,California,12836,208.0,Wednesday,1193.0,3.0
3273,2020-08-26,Tulare,California,13673,224.0,Wednesday,837.0,16.0
3679,2020-09-02,Tulare,California,14442,240.0,Wednesday,769.0,16.0
4085,2020-09-09,Tulare,California,14967,246.0,Wednesday,525.0,6.0
4491,2020-09-16,Tulare,California,15486,255.0,Wednesday,519.0,9.0
4897,2020-09-23,Tulare,California,15829,259.0,Wednesday,343.0,4.0
5303,2020-09-30,Tulare,California,16267,263.0,Wednesday,438.0,4.0
5709,2020-10-07,Tulare,California,16634,267.0,Wednesday,367.0,4.0
6115,2020-10-14,Tulare,California,17015,273.0,Wednesday,381.0,6.0
6521,2020-10-21,Tulare,California,17365,282.0,Wednesday,350.0,9.0
6927,2020-10-28,Tulare,California,17730,291.0,Wednesday,365.0,9.0
7333,2020-11-04,Tulare,California,18117,297.0,Wednesday,387.0,6.0
7739,2020-11-11,Tulare,California,18610,299.0,Wednesday,493.0,2.0
8145,2020-11-18,Tulare,California,19461,301.0,Wednesday,851.0,2.0
8551,2020-11-25,Tulare,California,20550,308.0,Wednesday,1089.0,7.0
8957,2020-12-02,Tulare,California,21778,314.0,Wednesday,1228.0,6.0
9363,2020-12-09,Tulare,California,24239,323.0,Wednesday,2461.0,9.0
9769,2020-12-16,Tulare,California,27390,339.0,Wednesday,3151.0,16.0
10175,2020-12-23,Tulare,California,30422,373.0,Wednesday,3032.0,34.0
10581,2020-12-30,Tulare,California,33125,399.0,Wednesday,2703.0,26.0
10987,2021-01-06,Tulare,California,35890,433.0,Wednesday,2765.0,34.0
11393,2021-01-13,Tulare,California,39347,482.0,Wednesday,3457.0,49.0
11799,2021-01-20,Tulare,California,42186,515.0,Wednesday,2839.0,33.0
12205,2021-01-27,Tulare,California,43574,542.0,Wednesday,1388.0,27.0
12611,2021-02-03,Tulare,California,44720,606.0,Wednesday,1146.0,64.0
13017,2021-02-10,Tulare,California,45704,661.0,Wednesday,984.0,55.0
13423,2021-02-17,Tulare,California,46444,697.0,Wednesday,740.0,36.0
13829,2021-02-24,Tulare,California,47730,739.0,Wednesday,1286.0,42.0
14235,2021-03-03,Tulare,California,48114,768.0,Wednesday,384.0,29.0
14641,2021-03-10,Tulare,California,48432,781.0,Wednesday,318.0,13.0
15047,2021-03-17,Tulare,California,48691,803.0,Wednesday,259.0,22.0
15453,2021-03-24,Tulare,California,48901,808.0,Wednesday,210.0,5.0
15859,2021-03-31,Tulare,California,49054,815.0,Wednesday,153.0,7.0
16265,2021-04-07,Tulare,California,49188,819.0,Wednesday,134.0,4.0
16671,2021-04-14,Tulare,California,49318,825.0,Wednesday,130.0,6.0
17077,2021-04-21,Tulare,California,49444,831.0,Wednesday,126.0,6.0
17483,2021-04-28,Tulare,California,49585,834.0,Wednesday,141.0,3.0
17889,2021-05-05,Tulare,California,49514,837.0,Wednesday,-71.0,3.0
18295,2021-05-12,Tulare,California,49654,839.0,Wednesday,140.0,2.0
18701,2021-05-19,Tulare,California,49931,842.0,Wednesday,277.0,3.0
19107,2021-05-26,Tulare,California,50122,843.0,Wednesday,191.0,1.0
19513,2021-06-02,Tulare,California,49934,846.0,Wednesday,-188.0,3.0
19919,2021-06-09,Tulare,California,49824,849.0,Wednesday,-110.0,3.0
20325,2021-06-16,Tulare,California,49768,849.0,Wednesday,-56.0,0.0
20731,2021-06-23,Tulare,California,49809,850.0,Wednesday,41.0,1.0
21137,2021-06-30,Tulare,California,49896,852.0,Wednesday,87.0,2.0
53,2020-07-01,Tuolumne,California,34,0.0,Wednesday,0.0,0.0
452,2020-07-08,Tuolumne,California,58,0.0,Wednesday,24.0,0.0
851,2020-07-15,Tuolumne,California,80,0.0,Wednesday,22.0,0.0
1250,2020-07-22,Tuolumne,California,109,0.0,Wednesday,29.0,0.0
1650,2020-07-29,Tuolumne,California,132,2.0,Wednesday,23.0,2.0
2056,2020-08-05,Tuolumne,California,144,2.0,Wednesday,12.0,0.0
2462,2020-08-12,Tuolumne,California,159,2.0,Wednesday,15.0,0.0
2868,2020-08-19,Tuolumne,California,166,2.0,Wednesday,7.0,0.0
3274,2020-08-26,Tuolumne,California,189,2.0,Wednesday,23.0,0.0
3680,2020-09-02,Tuolumne,California,186,2.0,Wednesday,-3.0,0.0
4086,2020-09-09,Tuolumne,California,211,3.0,Wednesday,25.0,1.0
4492,2020-09-16,Tuolumne,California,216,3.0,Wednesday,5.0,0.0
4898,2020-09-23,Tuolumne,California,227,4.0,Wednesday,11.0,1.0
5304,2020-09-30,Tuolumne,California,228,4.0,Wednesday,1.0,0.0
5710,2020-10-07,Tuolumne,California,234,4.0,Wednesday,6.0,0.0
6116,2020-10-14,Tuolumne,California,242,4.0,Wednesday,8.0,0.0
6522,2020-10-21,Tuolumne,California,258,4.0,Wednesday,16.0,0.0
6928,2020-10-28,Tuolumne,California,285,5.0,Wednesday,27.0,1.0
7334,2020-11-04,Tuolumne,California,312,7.0,Wednesday,27.0,2.0
7740,2020-11-11,Tuolumne,California,388,8.0,Wednesday,76.0,1.0
8146,2020-11-18,Tuolumne,California,648,8.0,Wednesday,260.0,0.0
8552,2020-11-25,Tuolumne,California,908,8.0,Wednesday,260.0,0.0
8958,2020-12-02,Tuolumne,California,1128,11.0,Wednesday,220.0,3.0
9364,2020-12-09,Tuolumne,California,1458,15.0,Wednesday,330.0,4.0
9770,2020-12-16,Tuolumne,California,1994,19.0,Wednesday,536.0,4.0
10176,2020-12-23,Tuolumne,California,2684,21.0,Wednesday,690.0,2.0
10582,2020-12-30,Tuolumne,California,2921,21.0,Wednesday,237.0,0.0
10988,2021-01-06,Tuolumne,California,3122,22.0,Wednesday,201.0,1.0
11394,2021-01-13,Tuolumne,California,3270,36.0,Wednesday,148.0,14.0
11800,2021-01-20,Tuolumne,California,3403,40.0,Wednesday,133.0,4.0
12206,2021-01-27,Tuolumne,California,3520,42.0,Wednesday,117.0,2.0
12612,2021-02-03,Tuolumne,California,3633,50.0,Wednesday,113.0,8.0
13018,2021-02-10,Tuolumne,California,3757,51.0,Wednesday,124.0,1.0
13424,2021-02-17,Tuolumne,California,3857,55.0,Wednesday,100.0,4.0
13830,2021-02-24,Tuolumne,California,3942,59.0,Wednesday,85.0,4.0
14236,2021-03-03,Tuolumne,California,3966,59.0,Wednesday,24.0,0.0
14642,2021-03-10,Tuolumne,California,3986,59.0,Wednesday,20.0,0.0
15048,2021-03-17,Tuolumne,California,4003,59.0,Wednesday,17.0,0.0
15454,2021-03-24,Tuolumne,California,4020,62.0,Wednesday,17.0,3.0
15860,2021-03-31,Tuolumne,California,4036,62.0,Wednesday,16.0,0.0
16266,2021-04-07,Tuolumne,California,4050,64.0,Wednesday,14.0,2.0
16672,2021-04-14,Tuolumne,California,4062,64.0,Wednesday,12.0,0.0
17078,2021-04-21,Tuolumne,California,4089,64.0,Wednesday,27.0,0.0
17484,2021-04-28,Tuolumne,California,4103,65.0,Wednesday,14.0,1.0
17890,2021-05-05,Tuolumne,California,4115,64.0,Wednesday,12.0,-1.0
18296,2021-05-12,Tuolumne,California,4131,66.0,Wednesday,16.0,2.0
18702,2021-05-19,Tuolumne,California,4152,67.0,Wednesday,21.0,1.0
19108,2021-05-26,Tuolumne,California,4163,67.0,Wednesday,11.0,0.0
19514,2021-06-02,Tuolumne,California,4171,69.0,Wednesday,8.0,2.0
19920,2021-06-09,Tuolumne,California,4179,69.0,Wednesday,8.0,0.0
20326,2021-06-16,Tuolumne,California,4206,71.0,Wednesday,27.0,2.0
20732,2021-06-23,Tuolumne,California,4219,71.0,Wednesday,13.0,0.0
21138,2021-06-30,Tuolumne,California,4242,71.0,Wednesday,23.0,0.0
54,2020-07-01,Ventura,California,3096,46.0,Wednesday,0.0,0.0
453,2020-07-08,Ventura,California,3992,50.0,Wednesday,896.0,4.0
852,2020-07-15,Ventura,California,4950,56.0,Wednesday,958.0,6.0
1251,2020-07-22,Ventura,California,6131,63.0,Wednesday,1181.0,7.0
1651,2020-07-29,Ventura,California,7045,73.0,Wednesday,914.0,10.0
2057,2020-08-05,Ventura,California,8134,79.0,Wednesday,1089.0,6.0
2463,2020-08-12,Ventura,California,8953,93.0,Wednesday,819.0,14.0
2869,2020-08-19,Ventura,California,9490,98.0,Wednesday,537.0,5.0
3275,2020-08-26,Ventura,California,10313,107.0,Wednesday,823.0,9.0
3681,2020-09-02,Ventura,California,10899,116.0,Wednesday,586.0,9.0
4087,2020-09-09,Ventura,California,11475,126.0,Wednesday,576.0,10.0
4493,2020-09-16,Ventura,California,11932,141.0,Wednesday,457.0,15.0
4899,2020-09-23,Ventura,California,12507,146.0,Wednesday,575.0,5.0
5305,2020-09-30,Ventura,California,12875,152.0,Wednesday,368.0,6.0
5711,2020-10-07,Ventura,California,13242,157.0,Wednesday,367.0,5.0
6117,2020-10-14,Ventura,California,13645,158.0,Wednesday,403.0,1.0
6523,2020-10-21,Ventura,California,13980,160.0,Wednesday,335.0,2.0
6929,2020-10-28,Ventura,California,14347,166.0,Wednesday,367.0,6.0
7335,2020-11-04,Ventura,California,14816,167.0,Wednesday,469.0,1.0
7741,2020-11-11,Ventura,California,15625,171.0,Wednesday,809.0,4.0
8147,2020-11-18,Ventura,California,17014,173.0,Wednesday,1389.0,2.0
8553,2020-11-25,Ventura,California,18637,175.0,Wednesday,1623.0,2.0
8959,2020-12-02,Ventura,California,20987,185.0,Wednesday,2350.0,10.0
9365,2020-12-09,Ventura,California,23665,197.0,Wednesday,2678.0,12.0
9771,2020-12-16,Ventura,California,27936,204.0,Wednesday,4271.0,7.0
10177,2020-12-23,Ventura,California,32895,224.0,Wednesday,4959.0,20.0
10583,2020-12-30,Ventura,California,38669,260.0,Wednesday,5774.0,36.0
10989,2021-01-06,Ventura,California,46456,305.0,Wednesday,7787.0,45.0
11395,2021-01-13,Ventura,California,55342,388.0,Wednesday,8886.0,83.0
11801,2021-01-20,Ventura,California,62774,462.0,Wednesday,7432.0,74.0
12207,2021-01-27,Ventura,California,67533,564.0,Wednesday,4759.0,102.0
12613,2021-02-03,Ventura,California,71557,634.0,Wednesday,4024.0,70.0
13019,2021-02-10,Ventura,California,74333,696.0,Wednesday,2776.0,62.0
13425,2021-02-17,Ventura,California,76043,767.0,Wednesday,1710.0,71.0
13831,2021-02-24,Ventura,California,77093,820.0,Wednesday,1050.0,53.0
14237,2021-03-03,Ventura,California,77952,870.0,Wednesday,859.0,50.0
14643,2021-03-10,Ventura,California,78526,909.0,Wednesday,574.0,39.0
15049,2021-03-17,Ventura,California,78968,937.0,Wednesday,442.0,28.0
15455,2021-03-24,Ventura,California,79309,961.0,Wednesday,341.0,24.0
15861,2021-03-31,Ventura,California,79668,981.0,Wednesday,359.0,20.0
16267,2021-04-07,Ventura,California,79867,989.0,Wednesday,199.0,8.0
16673,2021-04-14,Ventura,California,80156,992.0,Wednesday,289.0,3.0
17079,2021-04-21,Ventura,California,80360,1002.0,Wednesday,204.0,10.0
17485,2021-04-28,Ventura,California,80576,1008.0,Wednesday,216.0,6.0
17891,2021-05-05,Ventura,California,80776,1009.0,Wednesday,200.0,1.0
18297,2021-05-12,Ventura,California,80978,1013.0,Wednesday,202.0,4.0
18703,2021-05-19,Ventura,California,81145,1017.0,Wednesday,167.0,4.0
19109,2021-05-26,Ventura,California,81295,1022.0,Wednesday,150.0,5.0
19515,2021-06-02,Ventura,California,81396,1021.0,Wednesday,101.0,-1.0
19921,2021-06-09,Ventura,California,81528,1026.0,Wednesday,132.0,5.0
20327,2021-06-16,Ventura,California,81609,1029.0,Wednesday,81.0,3.0
20733,2021-06-23,Ventura,California,81727,1032.0,Wednesday,118.0,3.0
21139,2021-06-30,Ventura,California,81884,1032.0,Wednesday,157.0,0.0
55,2020-07-01,Yolo,California,555,24.0,Wednesday,0.0,0.0
454,2020-07-08,Yolo,California,760,28.0,Wednesday,205.0,4.0
853,2020-07-15,Yolo,California,1023,30.0,Wednesday,263.0,2.0
1252,2020-07-22,Yolo,California,1225,35.0,Wednesday,202.0,5.0
1652,2020-07-29,Yolo,California,1477,41.0,Wednesday,252.0,6.0
2058,2020-08-05,Yolo,California,1636,42.0,Wednesday,159.0,1.0
2464,2020-08-12,Yolo,California,1918,45.0,Wednesday,282.0,3.0
2870,2020-08-19,Yolo,California,2118,47.0,Wednesday,200.0,2.0
3276,2020-08-26,Yolo,California,2274,49.0,Wednesday,156.0,2.0
3682,2020-09-02,Yolo,California,2451,52.0,Wednesday,177.0,3.0
4088,2020-09-09,Yolo,California,2597,53.0,Wednesday,146.0,1.0
4494,2020-09-16,Yolo,California,2710,53.0,Wednesday,113.0,0.0
4900,2020-09-23,Yolo,California,2773,55.0,Wednesday,63.0,2.0
5306,2020-09-30,Yolo,California,2828,55.0,Wednesday,55.0,0.0
5712,2020-10-07,Yolo,California,2909,56.0,Wednesday,81.0,1.0
6118,2020-10-14,Yolo,California,3010,56.0,Wednesday,101.0,0.0
6524,2020-10-21,Yolo,California,3099,58.0,Wednesday,89.0,2.0
6930,2020-10-28,Yolo,California,3234,60.0,Wednesday,135.0,2.0
7336,2020-11-04,Yolo,California,3363,62.0,Wednesday,129.0,2.0
7742,2020-11-11,Yolo,California,3612,64.0,Wednesday,249.0,2.0
8148,2020-11-18,Yolo,California,3933,71.0,Wednesday,321.0,7.0
8554,2020-11-25,Yolo,California,4476,74.0,Wednesday,543.0,3.0
8960,2020-12-02,Yolo,California,5020,81.0,Wednesday,544.0,7.0
9366,2020-12-09,Yolo,California,5639,89.0,Wednesday,619.0,8.0
9772,2020-12-16,Yolo,California,6531,98.0,Wednesday,892.0,9.0
10178,2020-12-23,Yolo,California,7388,108.0,Wednesday,857.0,10.0
10584,2020-12-30,Yolo,California,8124,109.0,Wednesday,736.0,1.0
10990,2021-01-06,Yolo,California,8980,125.0,Wednesday,856.0,16.0
11396,2021-01-13,Yolo,California,9857,131.0,Wednesday,877.0,6.0
11802,2021-01-20,Yolo,California,10789,138.0,Wednesday,932.0,7.0
12208,2021-01-27,Yolo,California,11361,147.0,Wednesday,572.0,9.0
12614,2021-02-03,Yolo,California,11886,158.0,Wednesday,525.0,11.0
13020,2021-02-10,Yolo,California,12220,172.0,Wednesday,334.0,14.0
13426,2021-02-17,Yolo,California,12457,181.0,Wednesday,237.0,9.0
13832,2021-02-24,Yolo,California,12729,185.0,Wednesday,272.0,4.0
14238,2021-03-03,Yolo,California,12867,185.0,Wednesday,138.0,0.0
14644,2021-03-10,Yolo,California,13015,189.0,Wednesday,148.0,4.0
15050,2021-03-17,Yolo,California,13162,190.0,Wednesday,147.0,1.0
